id,name,X,Y,type,type_long,address,city,aname,rating,photo
B001909R7Y,江苏凤凰文艺出版社,118.778519,32.07103855,出版社,科教文化服务;传媒机构;出版社,中央路165号凤凰广场C座8-10楼,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/e5ffcb99c90f2a8c8f45bd250f13fc33
B001903B98,江苏省出版总社,118.7784188,32.07103245,出版社,科教文化服务;传媒机构;出版社,中央路165号凤凰广场C,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/e5ffcb99c90f2a8c8f45bd250f13fc33
B0FFLA168V,译林出版社,118.7782527,32.07038014,出版社,科教文化服务;传媒机构;出版社,湖南路凤凰广场A楼(玄武门地铁站出入口步行180米),南京市,鼓楼区,,
B0FFFPXEUU,江苏人民出版社,118.7782277,32.0703041,出版社,科教文化服务;传媒机构;出版社,湖南路1号凤凰广场A楼22层,南京市,鼓楼区,,
B00190YOQE,凤凰出版传媒集团(文云巷东段),118.7781897,32.07030906,出版社,科教文化服务;传媒机构;出版社,湖南路1凤凰广场A座(玄武门地铁站出入口步行180米),南京市,鼓楼区,,http://store.is.autonavi.com/showpic/a216db123d536e08a6fb0e0ca537f710
B001905PA1,江苏音像出版社,118.7903476,32.02981544,出版社,科教文化服务;传媒机构;出版社,白下路235号前楼1层,南京市,秦淮区,,http://store.is.autonavi.com/showpic/93f1f07fec8e2ecfa7c9b4e5677a0d83
B0FFFS6FQG,东南大学四牌楼校区出版社(六朝松路),118.7885432,32.05882554,出版社,科教文化服务;传媒机构;出版社,四牌楼2号东南大学(四牌楼校区),南京市,玄武区,,
B0FFH9SE00,东南大学出版社(进香河路),118.7862088,32.05903661,出版社,科教文化服务;传媒机构;出版社,四牌楼2号东南大学(四牌楼校区),南京市,玄武区,,http://store.is.autonavi.com/showpic/bea55ffbb2cd3cf60f4718dd2985239b
B0019135LV,东南大学四牌楼校区出版社(体育馆路),118.7862148,32.05904261,出版社,科教文化服务;传媒机构;出版社,四牌楼2号东南大学(四牌楼校区),南京市,玄武区,,http://store.is.autonavi.com/showpic/3b0722e7118914f37f8ef5a013572ec2
B0FFFCS3AK,南京出版传媒集团,118.8065693,32.05910607,出版社,科教文化服务;传媒机构;出版社,太平门街53号,南京市,玄武区,,http://store.is.autonavi.com/showpic/e89eb1acbe6ac6eb46dafb0ccfdc910c
B001906GEX,南京电影制片厂,118.81158,32.07134248,出版社,科教文化服务;传媒机构;出版社,锁金村街道锁金村8号,南京市,玄武区,,http://store.is.autonavi.com/showpic/b2ce72e4cc17602eeb0325e3ceb0b096
B0FFJ4U1F1,南京师范大学出版社,118.8138798,32.04852658,出版社,科教文化服务;传媒机构;出版社,后宰门西村9号,南京市,玄武区,,http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/images/publish/f5432defe979f0b0b966694f37a1b132.jpg
B0H6PAMHOD,江苏书海文化传播有限公司,119.0813176,32.21577474,出版社,科教文化服务;传媒机构;出版社,综合保税区进口商品直销中心,南京市,栖霞区,,
B0H66HCQLM,鑫力森文化传媒有限公司,119.0610253,32.18990865,出版社,科教文化服务;传媒机构;出版社,龙潭街道疏港路1号,南京市,栖霞区,,
B0FFGHCHZB,扬子江杂志社,118.7353604,32.00842415,杂志社,科教文化服务;传媒机构;杂志社,梦都大街50号作家协会,南京市,建邺区,,
B0FFGH9RWW,钟山杂志社,118.7349436,32.00918256,杂志社,科教文化服务;传媒机构;杂志社,梦都大街50号,南京市,建邺区,,
B0FFF65HMC,江苏《莫愁》杂志社,118.7351148,32.05934881,杂志社,科教文化服务;传媒机构;杂志社,草场门大街101号文荟大厦7层HIKL座,南京市,鼓楼区,,
B0FFFAJDNR,南京师范大学随园校区文教资料杂志社,118.7615549,32.05542688,杂志社,科教文化服务;传媒机构;杂志社,宁海路122号南京师范大学随园校区,南京市,鼓楼区,,
B00191781U,南京师范大学随园校区化学教与学杂志社,118.7638391,32.05445972,杂志社,科教文化服务;传媒机构;杂志社,宁海路122号南京师范大学随园校区,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/8949275270f073e3d3be93af3235d802
B0FFGHAK31,清风苑杂志社,118.7662403,32.05724765,杂志社,科教文化服务;传媒机构;杂志社,宁海路106号,南京市,鼓楼区,,
B0FFFAJIT7,七彩语文杂志社,118.7648785,32.06752414,杂志社,科教文化服务;传媒机构;杂志社,山西路67号世贸中心大厦A1座12A层10-11,南京市,鼓楼区,,
B0FFJSB9BS,银潮杂志社,118.7574232,32.0789596,杂志社,科教文化服务;传媒机构;杂志社,中山北路281号新城市虹桥中心A座926A,南京市,鼓楼区,,
B0019142TW,群众杂志社,118.7717385,32.0352085,杂志社,科教文化服务;传媒机构;杂志社,建邺路168号4号楼,南京市,秦淮区,,http://store.is.autonavi.com/showpic/506ed25a45d5b00b0d36dff4493f9f1a
B00190B6QG,江苏年鉴杂志社,118.7700266,32.0620302,杂志社,科教文化服务;传媒机构;杂志社,云南路31-1号苏建大厦10层,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/db4cb3731964149e4b7f7340602ebf85
B0FFG9GU93,《收藏与投资》杂志社,118.7802121,32.09058647,杂志社,科教文化服务;传媒机构;杂志社,中央路302号,南京市,玄武区,,
B001911L4K,汽车维护与修理杂志社,118.8074252,32.04535948,杂志社,科教文化服务;传媒机构;杂志社,黄埔路2号黄埔花园1幢109室,南京市,玄武区,,
B0FFJ5M6HS,读南京编辑部,118.8136454,32.04749592,杂志社,科教文化服务;传媒机构;杂志社,后宰门街与北安门街交叉口东40米,南京市,玄武区,,http://store.is.autonavi.com/showpic/4905c69371f459b43bd78dcf8f4f59b5
B0FFGCBAGS,江苏农业科学,118.8697798,32.04241978,杂志社,科教文化服务;传媒机构;杂志社,钟灵街60号(紫金生态园南侧)江苏农业科技报附近,南京市,玄武区,,http://store.is.autonavi.com/showpic/d481e9813e3537c62daed6dc23e4cd1e
B0GDRZD3TE,南京市浦口区档案馆,118.6561429,32.09339981,档案馆,科教文化服务;档案馆;档案馆,七里河大街132号,南京市,浦口区,,http://store.is.autonavi.com/showpic/fee2eeca6a074fc648a527e2f2422f8a
B0FFHGNKWY,南京市建邺区档案馆(雨润大街),118.713971,31.98737319,档案馆,科教文化服务;档案馆;档案馆,雨润大街99号综合双和办公区5栋北楼,南京市,建邺区,,http://store.is.autonavi.com/showpic/7cc1565b31a62467016afd791bf9ece7
B001911RCC,南京市档案馆,118.7170718,32.01664314,档案馆,科教文化服务;档案馆;档案馆,梦都大街168号(梦都大街地铁站1号口步行70米),南京市,建邺区,,http://aos-cdn-image.amap.com/sns/ugccomment/1e51d94b-4ff6-4b5a-a3e7-3709807a5892.jpg
B00190D1JC,南京市方志馆,118.7174074,32.01653773,档案馆,科教文化服务;档案馆;档案馆,梦都大街166号(梦都大街地铁站1号口步行120米),南京市,建邺区,,http://store.is.autonavi.com/showpic/a7198bcda72f9cb811fdc8a2253949ab
B0FFFAJSI1,江苏档案,118.737632,32.00737872,档案馆,科教文化服务;档案馆;档案馆,梦都大街36号,南京市,建邺区,,http://store.is.autonavi.com/showpic/3b395ae5211b3f88c54ba153e2a2e280
B0FFJH278J,南京市秦淮区档案馆,118.7629541,32.01709384,档案馆,科教文化服务;档案馆;档案馆,凤游寺52-14号,南京市,秦淮区,,
B0G1CCQYP4,南京市雨花台区档案馆,118.7751676,31.98241426,档案馆,科教文化服务;档案馆;档案馆,竹影路5号2号楼,南京市,雨花台区,,http://store.is.autonavi.com/showpic/84b9a723fb1fd0de0db979bdba12953c
B00190B593,江苏省档案馆,118.7717227,32.05408272,档案馆,科教文化服务;档案馆;档案馆,青岛路1号,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/fde9692f7509cbcee9b82db026015c61
B0FFGPTMUP,中国第二历史档案馆,118.8087561,32.04240812,档案馆,科教文化服务;档案馆;档案馆,中山东路309号,南京市,玄武区,,http://store.is.autonavi.com/showpic/6ecf80fdade7bd4f026f4a0a2a73af43
B0FFHDDL0R,南京市玄武区档案馆,118.825295,32.1000338,档案馆,科教文化服务;档案馆;档案馆,红山街道月苑南路3号南楼,南京市,玄武区,,http://store.is.autonavi.com/showpic/b991c83fd6b1730ccb6e07d3b278b2a3
B0J6VR71QU,南京市栖霞区档案馆,118.8749145,32.11573525,档案馆,科教文化服务;档案馆;档案馆,尧化门街163号,南京市,栖霞区,,
B0FFIG33WA,南京市江宁区档案馆,118.8946555,31.95097632,档案馆,科教文化服务;档案馆;档案馆,崇业路2号,南京市,江宁区,,http://store.is.autonavi.com/showpic/f2851954800700a333a01c8337a9b819
B0FFGKWOSP,爱心书屋(杜厦图书馆),118.9553285,32.11675225,图书馆,科教文化服务;图书馆;图书馆,仙林大道163号杜厦图书馆F3层,南京市,栖霞区,3.6,
B0H3FU9DOC,悠贝亲子图书馆(栖霞仙林湖店),118.9705752,32.12986497,图书馆,科教文化服务;图书馆;图书馆,香悦澜山小区北门商铺26-45,南京市,栖霞区,3.9,
B001912LLL,周处读书台,118.7874569,32.01273972,图书馆,科教文化服务;图书馆;图书馆,老虎头43-8号(武定门地铁站2号口步行300米),南京市,秦淮区,4,http://store.is.autonavi.com/showpic/150faabcd27bf2eb81405e954de5803a
B0FFLNA8RD,商量书房,118.805704,31.9128743,图书馆,科教文化服务;图书馆;图书馆,九龙湖苏源大道19号,南京市,江宁区,4.2,http://aos-cdn-image.amap.com/sns/ugccomment/926dbdb2-c21f-4ee5-b712-4d3e332c5ef0.jpg
B0I19YSMEC,啡凡书屋,118.8881215,32.02043047,图书馆,科教文化服务;图书馆;图书馆,智汇路266号,南京市,江宁区,4.2,https://aos-comment.amap.com/B0I19YSMEC/headerImg/3da78697d5ef40e6d18e826f58c45daf_2048_2048_80.jpg
B0IKXCVPI0,荔枝自习室(文鼎广场店),118.8908943,31.91671016,图书馆,科教文化服务;图书馆;图书馆,中粮悦天地6栋326,南京市,江宁区,4.2,http://store.is.autonavi.com/showpic/d84c999b6b8115cb514d0773dbb459d1
B0GU1OYVYD,栖阅时光城市书房,118.8451115,32.12090666,图书馆,科教文化服务;图书馆;图书馆,凤和西园,南京市,栖霞区,4.3,http://store.is.autonavi.com/showpic/16c01782d5e2d3281a3be5651bd2a709
B0I0MU3YLL,金陵图书馆×云几书房,118.7321165,31.99007393,图书馆,科教文化服务;图书馆;图书馆,云龙山路与楠溪江东街交叉口西南180米,南京市,建邺区,4.4,http://store.is.autonavi.com/showpic/fc796824bd1caaa1cd1f332762003925
B0HG0YW7NA,南瓜书房沉浸式自习室·会议研讨室,118.8977276,32.08868914,图书馆,科教文化服务;图书馆;图书馆,中南魔力月光广场712,南京市,玄武区,4.6,http://store.is.autonavi.com/showpic/d8de15bde6294167f0c0c4e441d99ba3
B001912HG2,江苏卫生健康职业学院浦口校区图书馆,118.6065103,32.07818729,图书馆,科教文化服务;图书馆;图书馆,珠江镇江浦街道黄山岭路69号,南京市,浦口区,,
B00190ZJF7,德明图书馆,118.6231722,32.06203992,图书馆,科教文化服务;图书馆;图书馆,江浦街道凤凰大道3号,南京市,浦口区,,http://store.is.autonavi.com/showpic/8d2704647955531c210321c0007663a9
B0FFJN5ZRU,浦口区图书馆,118.6215414,32.06883803,图书馆,科教文化服务;图书馆;图书馆,象山路4号,南京市,浦口区,,http://store.is.autonavi.com/showpic/6ce0a18eb43a2e94e42c6e6528b623f8
B0FFFO3JJ1,金陵图书馆(新林社区分馆),118.6399838,31.9081343,图书馆,科教文化服务;图书馆;图书馆,板桥新城新亭大街北100米,南京市,雨花台区,,http://store.is.autonavi.com/showpic/467daf0bea4d7431807628be87e17613
B0FFH1DY35,木小调书吧,118.6397756,31.93631191,图书馆,科教文化服务;图书馆;图书馆,雨花经济开发区凤集大道15号东橙10栋,南京市,雨花台区,,http://aos-cdn-image.amap.com/sns/ugccomment/cde36aff-9422-43b5-b0b2-ce1959ffb1cf.jpg
B0FFJKNRFG,江北图书馆,118.6801102,32.0848567,图书馆,科教文化服务;图书馆;图书馆,石佛路与万寿路交叉口南京公安学校北门南京建工项目部,南京市,浦口区,,https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0FFJKNRFG/headerImg/1651890801668_temp_1651890803947_c0652078.jpg
B00190B7UO,东南大学成贤学院图书馆,118.6989183,32.15783132,图书馆,科教文化服务;图书馆;图书馆,东大路6号东南大学成贤学院内,南京市,浦口区,,http://store.is.autonavi.com/showpic/db00fa172f24801f59db0bd4f31b5851
B0FFFTWTPC,建邺区图书馆,118.7134648,31.98695574,图书馆,科教文化服务;图书馆;图书馆,雨润大街99号双和综合办公区05栋,南京市,建邺区,,http://store.is.autonavi.com/showpic/4b0e7d375bb54095535cfbdbb9640125
B00190BKRF,金陵图书馆,118.7128313,32.01448691,图书馆,科教文化服务;图书馆;图书馆,乐山路158号(梦都大街地铁站5号口步行480米),南京市,建邺区,,http://store.is.autonavi.com/showpic/04b3f8fcec65a0d1a34cf125392f1dc5
B001913NUH,浦口图书馆(浦口分馆),118.711602,32.10336304,图书馆,科教文化服务;图书馆;图书馆,新马路3号,南京市,浦口区,,http://store.is.autonavi.com/showpic/25c553bc2ff723260d715347ff4803b6
B0FFLBB18T,爱阅之城,118.7143116,32.13820032,图书馆,科教文化服务;图书馆;图书馆,弘阳时代中心一期1栋914,南京市,浦口区,,http://store.is.autonavi.com/showpic/7096b098fc0e93048e40a7b3a15db111
B0G3LZGRVO,鸿学书馆弘阳点,118.7224343,32.14162671,图书馆,科教文化服务;图书馆;图书馆,柳州东路六号上城三区21栋2楼,南京市,浦口区,,http://store.is.autonavi.com/showpic/2b6d188837bd156435e8cd08892acdfd
B00190BSV0,江苏省方志馆,118.7355962,32.00890613,图书馆,科教文化服务;图书馆;图书馆,梦都大街50号,南京市,建邺区,,http://store.is.autonavi.com/showpic/21b9a115ff2d980cce8f6f48e41bb290
B0IAKMEASA,全英文点读图书馆,118.736559,32.05761864,图书馆,科教文化服务;图书馆;图书馆,龙园西路与龙云路交叉口西60米,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/ab2ea49872e419cb8e91e72b39cdc66e
B0FFFTIQYD,鼓楼区图书馆,118.7327966,32.08073688,图书馆,科教文化服务;图书馆;图书馆,二板桥486号,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/a2670041f696101060e0bf49135a9c6a
B0FFH3963A,南京市鼓楼区图书馆24借还室(暂停营业),118.7330754,32.08037162,图书馆,科教文化服务;图书馆;图书馆,南通路与郑和中路交叉口东100米,南京市,鼓楼区,,
B0ID6L54TG,津浦书院(下关西火车主题街区店),118.7378519,32.10491007,图书馆,科教文化服务;图书馆;图书馆,江边路45号,南京市,鼓楼区,,https://aos-comment.amap.com/B0ID6L54TG/headerImg/83258933_A35F_4FB3_BF2E_DA9331E3C4D3_L0_001_IMG_9204_1661323158314_7ba631a8.JPG
B00190AOSM,惜时书馆,118.7488181,32.0614169,图书馆,科教文化服务;图书馆;图书馆,北京西路77-1教育科研楼,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/7279dacbedc061fb4ac48f3c4ed2eedf
B00190B2CB,宝塔桥街道图书馆,118.7571701,32.11141026,图书馆,科教文化服务;图书馆;图书馆,金象路与宝燕中路交叉口东100米,南京市,鼓楼区,,
B00190AGNC,江宁区图书馆东善桥分馆,118.7712947,31.86519606,图书馆,科教文化服务;图书馆;图书馆,东虹花苑29幢,南京市,江宁区,,
B0FFF2HICE,安仁会馆·安仁中医图书馆,118.7711754,32.05284902,图书馆,科教文化服务;图书馆;图书馆,广州路140号随园大厦15层G座,南京市,鼓楼区,,
B0FFFE7PK8,歌德图书馆,118.7679022,32.05970822,图书馆,科教文化服务;图书馆;图书馆,华新巷江苏国际预科学院(上海路),南京市,鼓楼区,,
B001905AR8,鼓楼区图书馆分馆,118.7704694,32.06770876,图书馆,科教文化服务;图书馆;图书馆,中山北路99号鼓楼区文化艺术中心B1层,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/ab7ea11b8a6fc2a8dfe6117757e667e6
B00190ACUB,鼓楼区文化艺术中心电子读物,118.7706766,32.06776493,图书馆,科教文化服务;图书馆;图书馆,中山北路99号鼓楼区文化艺术中心6层,南京市,鼓楼区,,
B00190BPZD,中国药科大学玄武门校区图书馆,118.7734274,32.07393946,图书馆,科教文化服务;图书馆;图书馆,童家巷24号中国药科大学玄武门校区,南京市,鼓楼区,,
B0FFFTJ5VA,中央门街道工人新村社区-图书室,118.7739992,32.08201267,图书馆,科教文化服务;图书馆;图书馆,工人新村82号,南京市,鼓楼区,,
B0FFHFH5AE,小南瓜英文图书馆(翠屏国际店),118.7795826,31.93657203,图书馆,科教文化服务;图书馆;图书馆,将军大道20号翠屏国际城香樟苑7幢111号,南京市,江宁区,,
B0H6V9G6MO,南京市雨花台区图书馆,118.7757852,31.98248283,图书馆,科教文化服务;图书馆;图书馆,竹影路5号3号楼,南京市,雨花台区,,http://store.is.autonavi.com/showpic/5d66502dea7d5ea46c30095f5ecab697
B0FFI947VL,秦淮区图书馆,118.7821981,32.019742,图书馆,科教文化服务;图书馆;图书馆,钞库街21号(夫子庙),南京市,秦淮区,,http://store.is.autonavi.com/showpic/c196f0a0185c295a82cf500b20fafec3
B0FFGSNK78,金陵图书馆24Hour自助图书馆,118.7824159,32.04663134,图书馆,科教文化服务;图书馆;图书馆,长江路101号金陵图书馆24,南京市,玄武区,,http://store.is.autonavi.com/showpic/56fa1526a3105a2790eabed7
B0I1JP5Y0M,大英图书馆,118.7795632,32.04898576,图书馆,科教文化服务;图书馆;图书馆,中山路与韩家巷交叉口东南100米,南京市,玄武区,,
B0FFG7D6LA,青云巷小学-图书馆,118.7760005,32.0682425,图书馆,科教文化服务;图书馆;图书馆,青云巷16-1号,南京市,鼓楼区,,
B0IGK1OY38,金陵图书馆共享图书馆,118.7784505,32.11862835,图书馆,科教文化服务;图书馆;图书馆,旭日景城,南京市,鼓楼区,,
B00190B67M,南京图书馆,118.7905185,32.04401288,图书馆,科教文化服务;图书馆;图书馆,中山东路189号(大行宫地铁站1号口步行140米),南京市,玄武区,,http://store.is.autonavi.com/showpic/bdebbce2bbea7464d7403d1ccf789232
B0019146CJ,总统府图书馆,118.7917071,32.04720423,图书馆,科教文化服务;图书馆;图书馆,长江路292号总统府(西北角),南京市,玄武区,,http://store.is.autonavi.com/showpic/21cafdf5b3f26ef7219a92facddd86f1
B0FFHFO3WF,南京图书馆(成贤街),118.7904236,32.05298575,图书馆,科教文化服务;图书馆;图书馆,南京图书馆江苏胜德老年大学,南京市,玄武区,,http://store.is.autonavi.com/showpic/9fbfca862023a41ae43e35e435d08225
B001908R6A,南京市玄武区少年儿童图书馆,118.791963,32.05272882,图书馆,科教文化服务;图书馆;图书馆,太平北路120-2号(近宏图三胞),南京市,玄武区,,http://store.is.autonavi.com/showpic/c0dbb107a243a45939bbb358e02234cb
B001908XWS,周恩来图书馆,118.7964341,32.04468252,图书馆,科教文化服务;图书馆;图书馆,梅园新村18号,南京市,玄武区,,http://store.is.autonavi.com/showpic/d4a8c2f7b4e423fda0d8e30070ec0d19
B0FFFPTMPB,南京中山植物园图书馆,118.8311375,32.05638145,图书馆,科教文化服务;图书馆;图书馆,前湖后村1号南京中山植物园内(东侧),南京市,玄武区,,http://store.is.autonavi.com/showpic/54df256da310b1a38acf4390
B0FFGLC7NE,金隆图书馆红山街道分馆(暂停营业),118.8303002,32.10522128,图书馆,科教文化服务;图书馆;图书馆,广贤路兴贤佳园-修贤苑,南京市,玄武区,,
B0FFH1AFXP,南京小多灵公益图书馆,118.8371818,31.92868757,图书馆,科教文化服务;图书馆;图书馆,武夷绿洲137幢103号,南京市,江宁区,,
B001905GV6,江宁区图书馆,118.8383146,31.95770127,图书馆,科教文化服务;图书馆;图书馆,土山路46号,南京市,江宁区,,http://store.is.autonavi.com/showpic/3a5308f0829826c98040f01a593ae5d9
B0FFHC588V,迈皋桥街道图书馆,118.8559153,32.1175912,图书馆,科教文化服务;图书馆;图书馆,华电北路21-2号附近,南京市,栖霞区,,http://store.is.autonavi.com/showpic/6a0b25f54280a6f26179277dd18795a2
B0FFIW946G,江宁区图书馆(大里阅读分中心),118.8744584,32.00129776,图书馆,科教文化服务;图书馆;图书馆,觅秀街6-9,南京市,江宁区,,http://store.is.autonavi.com/showpic/17420921f23acd46ed0e600d6d432721
B0FFG9C4BT,栖霞区图书馆,118.8776271,32.13040384,图书馆,科教文化服务;图书馆;图书馆,栖霞区实验小学尧辰路校区对面,南京市,栖霞区,,http://aos-cdn-image.amap.com/sns/ugccomment/fa9415a4-50ed-4af1-8026-4081bb4af150.jpg
B0FFHO0D5T,墨子·书法室·公益图书馆,118.8944836,31.91660851,图书馆,科教文化服务;图书馆;图书馆,格致路99号文鼎广场F4层,南京市,江宁区,,
B0FFI79PF9,江宁区图书馆24小时自助图书馆,118.9188579,32.04703885,图书馆,科教文化服务;图书馆;图书馆,丹霞街麒麟紫荆城,南京市,江宁区,,http://aos-cdn-image.amap.com/sns/ugccomment/e6016596-3af9-40f6-b717-570f220a9b89.jpg
B0FFL2POFF,江宁区图书馆麒麟街道分馆,118.9272389,32.043333,图书馆,科教文化服务;图书馆;图书馆,南京市公安局江宁分局交通警察大队麒麟中队东北门东北60米,南京市,江宁区,,http://store.is.autonavi.com/showpic/998d6b59d1cfc6f3c80bde58d9936fbd
B0FFIQZAYE,江宁区图书馆淳化街道分馆,118.936201,31.93286772,图书馆,科教文化服务;图书馆;图书馆,淳湖佳苑边上,南京市,江宁区,,http://store.is.autonavi.com/showpic/85d1748650b6b69d364edfe1b1c12285
B0FFJ63IYG,浦口区图书馆永宁街道分馆,118.5627779,32.13090667,图书馆,科教文化服务;图书馆;图书馆,府西路与勤业路交叉口南40米,南京市,浦口区,,
B0G14BDXLO,永宁街道自助图书馆,118.56521,32.13594224,图书馆,科教文化服务;图书馆;图书馆,宁泉路与玉兰路交叉口西140米,南京市,浦口区,,
B00190AJBX,思源图书馆,118.7018686,32.18043232,图书馆,科教文化服务;图书馆;图书馆,学府路8号南京大学浦口校区,南京市,浦口区,,
B0GUX670KB,南京市江北新区图书馆A座,118.743726,32.22550997,图书馆,科教文化服务;图书馆;图书馆,新华路与健民路交叉口东北200米,南京市,六合区,,
B0J6KH9NUR,江北新区图书馆,118.7438269,32.22552595,图书馆,科教文化服务;图书馆;图书馆,新华路与健民路交叉口东200米,南京市,六合区,,
B00190CPJH,扬子石化图书馆,118.760385,32.24175684,图书馆,科教文化服务;图书馆;图书馆,扬村三路96号,南京市,六合区,,
B0FFJ4FPFZ,自助图书馆,118.9025129,31.63965312,图书馆,科教文化服务;图书馆;图书馆,影视大道影都雅苑(石湫地铁站2号口步行290米),南京市,溧水区,,
B0GKZC9Z56,图书阅览室,118.9309182,31.58854968,图书馆,科教文化服务;图书馆;图书馆,青锋村村委会西北侧,南京市,溧水区,,
B0FFJ4BGUH,龙都公益图书馆,118.9292793,31.83987771,图书馆,科教文化服务;图书馆;图书馆,九龙路与虹南路交叉口东40米,南京市,江宁区,,
B0HBY5I759,六合区图书馆金牛湖分馆24小时自助图书馆,118.9312,32.42350841,图书馆,科教文化服务;图书馆;图书馆,招贤东路与青龙街交叉口东80米,南京市,六合区,,
B0G14NAHHE,24小时自助图书馆-洪蓝分馆,118.9876863,31.61774655,图书馆,科教文化服务;图书馆;图书馆,华塘佳苑东门北50米,南京市,溧水区,,
B0FFG9FLX1,长江书院,118.9875215,32.20837463,图书馆,科教文化服务;图书馆;图书馆,115县道与洲滩路交叉口西120米,南京市,六合区,,
B00190AHFL,溧水图书馆,119.0163319,31.64972373,图书馆,科教文化服务;图书馆;图书馆,中山西路14号,南京市,溧水区,,
B0FFL6CJLD,东屏街道24H自助图书馆,119.1077851,31.69838866,图书馆,科教文化服务;图书馆;图书馆,东湖南路与西湖路交叉口西南180米,南京市,溧水区,,
B0019148G1,西善桥文化中心,118.7125645,31.95098061,文化宫,科教文化服务;文化宫;文化宫,西善桥街道寺门口45号,南京市,雨花台区,4.7,http://store.is.autonavi.com/showpic/9bc2e31b36c585302b4bc64631b50334
B0IRZO898A,南京海峡两岸科工园文化中心,118.595831,32.04735617,文化宫,科教文化服务;文化宫;文化宫,山林路与台北路交叉口西北220米,南京市,浦口区,,
B0FFI93EE3,南京市浦口区文化馆,118.6218001,32.06912484,文化宫,科教文化服务;文化宫;文化宫,象山路市民中心5层,南京市,浦口区,,http://store.is.autonavi.com/showpic/fd5f49f0a307903e581213dc7b2d4b94
B0FFHH2OXA,南京市浦口区江浦街道文体站,118.626481,32.05399357,文化宫,科教文化服务;文化宫;文化宫,珠泉西路5号,南京市,浦口区,,http://store.is.autonavi.com/showpic/0010cc3579eb234691b0f650e6e6cc2e
B0FFFRVTDC,谷里街道文体活动中心,118.697809,31.86824656,文化宫,科教文化服务;文化宫;文化宫,谷里镇邻里大道50号(近新民花苑),南京市,江宁区,,http://store.is.autonavi.com/showpic/108961e5c904658476756d2483a88d0e
B0FFFTWKRN,建邺区文化艺术中心,118.7129697,31.98526099,文化宫,科教文化服务;文化宫;文化宫,沙洲街道雨润大街99号,南京市,建邺区,,http://store.is.autonavi.com/showpic/2905cbad7b280820e530011fd4461fff
B0FFGCAU9K,建邺区文化馆,118.712786,31.98555629,文化宫,科教文化服务;文化宫;文化宫,雨润大街99号04栋,南京市,建邺区,,http://store.is.autonavi.com/showpic/e1df972361bff218301e3153320059bf
B0FFKXOFSU,桥北文化中心,118.7138772,32.13886799,文化宫,科教文化服务;文化宫;文化宫,柳洲北路与柳园路交叉口东北约120米,南京市,浦口区,,
B00190AKAW,江苏省科学历史文化中心,118.7352754,32.00848421,文化宫,科教文化服务;文化宫;文化宫,梦都大街50号,南京市,建邺区,,http://store.is.autonavi.com/showpic/611d36836d33aaaa0cc14c76fd0f9e40
B0FFFE56XK,南京白云亭文化艺术中心,118.7328585,32.08067383,文化宫,科教文化服务;文化宫;文化宫,南通路与郑和中路交叉口东80米,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/f4f98b6788e706ad955a3b68f75ee75a
B0G2GUOFSY,铁心桥街道文化站,118.7567524,31.96613187,文化宫,科教文化服务;文化宫;文化宫,"铁心桥大街18号,铁心桥文化站",南京市,雨花台区,,
B0FFHK9H4C,南湖文化站,118.7500899,32.03063496,文化宫,科教文化服务;文化宫;文化宫,车站村27号,南京市,建邺区,,
B001913EXT,象山文体活动中心,118.7603452,32.10050705,文化宫,科教文化服务;文化宫;文化宫,幕府西路116号,南京市,鼓楼区,,
B001907GFG,南京市雨花台区文化活动中心,118.7700331,32.00259074,文化宫,科教文化服务;文化宫;文化宫,雨花台风景区共青团路,南京市,雨花台区,,http://store.is.autonavi.com/showpic/13e5febe2fd7ae942b5e8d35229dbed0
B001914C0C,中央门街道文化站,118.7672137,32.08074035,文化宫,科教文化服务;文化宫;文化宫,东柏果园48号南瑞路,南京市,鼓楼区,,http://store.is.autonavi.com/showpic/eec8e3a300e57f246fbb6c97d7d01148
B0FFKK9LUW,江苏省文化馆,118.7791516,32.03940319,文化宫,科教文化服务;文化宫;文化宫,羊皮巷24-1号(新街口地铁站14号口步行200米),南京市,秦淮区,,http://store.is.autonavi.com/showpic/03ac40a049551dbed09776f9974a7a98
B0FFGSN91X,南京市文化馆(长江路),118.78249,32.04644438,文化宫,科教文化服务;文化宫;文化宫,长江路南京文化艺术中心,南京市,玄武区,,http://store.is.autonavi.com/showpic/059b5e3cc544dd6b4748fbc599f61caf
B0FFG8RXAL,南京市文化馆(北极西村步道),118.7840395,32.06335393,文化宫,科教文化服务;文化宫;文化宫,玄武门街道峨眉路12号,南京市,玄武区,,http://store.is.autonavi.com/showpic/b0545357480ee9ba3c229a9eb561c578
